"max_depth","eta","nrounds","subsample","colsample_bytree","lambda","alpha","R2_test1","R2_test2","R2_avg","selected"
7,0.3,500,0.6,0.6,2,0.5,0.488716951246936,0.49996115226492,0.494339051755928,0
9,0.01,500,0.6,0.6,2,0.5,0.511953758986817,0.543772878801423,0.52786331889412,0
9,0.05,500,0.6,0.6,2,0.5,0.517665341196386,0.547979627318602,0.532822484257494,0
9,0.1,500,0.6,0.6,2,0.5,0.529019659755688,0.46846804710665,0.498743853431169,0
9,0.3,500,0.6,0.6,2,0.5,0.540524816944167,0.349463613070436,0.444994215007301,0
3,0.01,500,0.8,0.6,2,0.5,0.571973312172661,0.631273647707665,0.601623479940163,0
3,0.05,500,0.8,0.6,2,0.5,0.606319192674595,0.630149240142275,0.618234216408435,0
3,0.1,500,0.8,0.6,2,0.5,0.594913629693659,0.596782898477669,0.595848264085664,0
3,0.3,500,0.8,0.6,2,0.5,0.583334692805574,0.583942000779617,0.583638346792595,0
5,0.01,500,0.8,0.6,2,0.5,0.556853056164546,0.628445733438774,0.59264939480166,0
5,0.05,500,0.8,0.6,2,0.5,0.574884321544937,0.625382115055722,0.60013321830033,0
5,0.1,500,0.8,0.6,2,0.5,0.554602149701595,0.619457146286603,0.587029647994099,0
5,0.3,500,0.8,0.6,2,0.5,0.441744429580852,0.506032621312731,0.473888525446791,0
7,0.05,500,0.8,0.6,2,0.5,0.490586312720492,0.59828427505333,0.544435293886911,0
7,0.1,500,0.8,0.6,2,0.5,0.530418046750001,0.633614473076819,0.58201625991341,0
7,0.3,500,0.8,0.6,2,0.5,0.522768315153331,0.443525550135562,0.483146932644447,0
9,0.01,500,0.8,0.6,2,0.5,0.530618119221379,0.591552984680507,0.561085551950943,0
9,0.05,500,0.8,0.6,2,0.5,0.525296674356153,0.605654404013335,0.565475539184744,0
9,0.1,500,0.8,0.6,2,0.5,0.488616908853629,0.578327727611323,0.533472318232476,0
9,0.3,500,0.8,0.6,2,0.5,0.461664284855609,0.485746198434228,0.473705241644919,0
3,0.01,500,1,0.6,2,0.5,0.571926355700369,0.669585012293835,0.620755683997102,0
3,0.05,500,1,0.6,2,0.5,0.576248780469165,0.660510078420477,0.618379429444821,0
3,0.1,500,1,0.6,2,0.5,0.584090475632109,0.686318861018842,0.635204668325475,0
3,0.3,500,1,0.6,2,0.5,0.462746536456508,0.610610976620344,0.536678756538426,0
5,0.01,500,1,0.6,2,0.5,0.531082848829027,0.63001197425,0.580547411539513,0
5,0.05,500,1,0.6,2,0.5,0.535349451336421,0.629322436498019,0.58233594391722,0
5,0.1,500,1,0.6,2,0.5,0.548932898947625,0.609710111577382,0.579321505262504,0
5,0.3,500,1,0.6,2,0.5,0.510524493299329,0.551338914611377,0.530931703955353,0
7,0.01,500,1,0.6,2,0.5,0.51278345541087,0.625083875140473,0.568933665275671,0
7,0.05,500,1,0.6,2,0.5,0.547471255176818,0.623284627369919,0.585377941273369,0
7,0.1,500,1,0.6,2,0.5,0.476179205838957,0.598831924087764,0.537505564963361,0
9,0.01,500,1,0.6,2,0.5,0.503599822093133,0.588587972820038,0.546093897456586,0
9,0.05,500,1,0.6,2,0.5,0.503675516264033,0.560904216074768,0.5322898661694,0
9,0.1,500,1,0.6,2,0.5,0.472418490224343,0.558127889607505,0.515273189915924,0
9,0.3,500,1,0.6,2,0.5,0.514403070954305,0.532074290750561,0.523238680852433,0
3,0.01,500,0.6,0.8,2,0.5,0.572594553773757,0.600103747797993,0.586349150785875,0
3,0.1,500,0.6,0.8,2,0.5,0.529627525487846,0.522355994445167,0.525991759966506,0
3,0.3,500,0.6,0.8,2,0.5,0.494037081209414,0.531697364837488,0.512867223023451,0
5,0.01,500,0.6,0.8,2,0.5,0.544328171566917,0.593760011434026,0.569044091500472,0
5,0.05,500,0.6,0.8,2,0.5,0.564294129967826,0.59175707248548,0.578025601226653,0
5,0.1,500,0.6,0.8,2,0.5,0.515485164951814,0.537502476901223,0.526493820926518,0
5,0.3,500,0.6,0.8,2,0.5,0.451368327564101,0.335062217155783,0.393215272359942,0
7,0.01,500,0.6,0.8,2,0.5,0.5409741849071,0.559754931837899,0.550364558372499,0
7,0.05,500,0.6,0.8,2,0.5,0.505700022798368,0.542105697831756,0.523902860315062,0
7,0.1,500,0.6,0.8,2,0.5,0.440667545083126,0.616116527799631,0.528392036441378,0
7,0.3,500,0.6,0.8,2,0.5,0.382085079265057,0.183122436707879,0.282603757986468,0
9,0.01,500,0.6,0.8,2,0.5,0.538230966324203,0.558645872264208,0.548438419294206,0
9,0.05,500,0.6,0.8,2,0.5,0.500677088748347,0.53469011806186,0.517683603405104,0
9,0.1,500,0.6,0.8,2,0.5,0.565548267375676,0.51283647387675,0.539192370626213,0
9,0.3,500,0.6,0.8,2,0.5,0.274875313662043,0.204300554059787,0.239587933860915,0
3,0.05,500,0.8,0.8,2,0.5,0.587545788095162,0.611969203853129,0.599757495974146,0
3,0.1,500,0.8,0.8,2,0.5,0.584009820564967,0.592746763596066,0.588378292080516,0
3,0.3,500,0.8,0.8,2,0.5,0.593521350779926,0.659214846354483,0.626368098567205,0
5,0.01,500,0.8,0.8,2,0.5,0.558670769367058,0.627443579355294,0.593057174361176,0
5,0.05,500,0.8,0.8,2,0.5,0.550553322428358,0.625962087042182,0.58825770473527,0
5,0.1,500,0.8,0.8,2,0.5,0.554736816846039,0.608662729921188,0.581699773383614,0
5,0.3,500,0.8,0.8,2,0.5,0.3954982321149,0.547835395799313,0.471666813957106,0
7,0.01,500,0.8,0.8,2,0.5,0.530120799409932,0.603432666189343,0.566776732799638,0
7,0.05,500,0.8,0.8,2,0.5,0.519013761422319,0.587868388211822,0.55344107481707,0
7,0.1,500,0.8,0.8,2,0.5,0.472109016563553,0.591522447886021,0.531815732224787,0
7,0.3,500,0.8,0.8,2,0.5,0.563642473674357,0.589976980057135,0.576809726865746,0
9,0.01,500,0.8,0.8,2,0.5,0.51028005880667,0.589534263003319,0.549907160904994,0
9,0.05,500,0.8,0.8,2,0.5,0.481886228767262,0.575655386543096,0.528770807655179,0
9,0.1,500,0.8,0.8,2,0.5,0.451030181521062,0.597496222849047,0.524263202185055,0
9,0.3,500,0.8,0.8,2,0.5,0.481166035438276,0.562326468433153,0.521746251935715,0
3,0.01,500,1,0.8,2,0.5,0.560054291273531,0.666512645157022,0.613283468215276,0
3,0.05,500,1,0.8,2,0.5,0.583536455342759,0.69670093103793,0.640118693190345,0
3,0.1,500,1,0.8,2,0.5,0.570654943549908,0.654809009645312,0.61273197659761,0
3,0.3,500,1,0.8,2,0.5,0.560204904670961,0.649887638977841,0.605046271824401,0
5,0.01,500,1,0.8,2,0.5,0.507020732627683,0.634917627763747,0.570969180195715,0
5,0.05,500,1,0.8,2,0.5,0.525473016573503,0.652638701383201,0.589055858978352,0
5,0.1,500,1,0.8,2,0.5,0.525197473037055,0.604708465256885,0.56495296914697,0
5,0.3,500,1,0.8,2,0.5,0.544633321999037,0.616087476123092,0.580360399061065,0
7,0.01,500,1,0.8,2,0.5,0.497565613803459,0.617311304352287,0.557438459077873,0
7,0.05,500,1,0.8,2,0.5,0.508354284627081,0.58431010366383,0.546332194145455,0
7,0.1,500,1,0.8,2,0.5,0.495621736404499,0.573841409286073,0.534731572845286,0
7,0.3,500,1,0.8,2,0.5,0.508358811993079,0.645223865179199,0.576791338586139,0
9,0.01,500,1,0.8,2,0.5,0.499145213311945,0.580165043166138,0.539655128239041,0
9,0.05,500,1,0.8,2,0.5,0.474557687603215,0.591298112072484,0.53292789983785,0
9,0.1,500,1,0.8,2,0.5,0.514036495754915,0.557067345591605,0.53555192067326,0
9,0.3,500,1,0.8,2,0.5,0.457572989870203,0.484167467709179,0.470870228789691,0
3,0.01,500,0.6,1,2,0.5,0.574959393672568,0.613852654761701,0.594406024217134,0
3,0.05,500,0.6,1,2,0.5,0.552970567621698,0.580224532809751,0.566597550215725,0
3,0.1,500,0.6,1,2,0.5,0.53441498593168,0.598289524377263,0.566352255154472,0
3,0.3,500,0.6,1,2,0.5,0.470876972472034,0.508432576826641,0.489654774649337,0
5,0.01,500,0.6,1,2,0.5,0.542979700309651,0.59602102862154,0.569500364465595,0
5,0.05,500,0.6,1,2,0.5,0.517313809461182,0.579683731906117,0.54849877068365,0
5,0.1,500,0.6,1,2,0.5,0.580512546541398,0.58505289416895,0.582782720355174,0
5,0.3,500,0.6,1,2,0.5,0.529755800521489,0.480565932920778,0.505160866721133,0
7,0.01,500,0.6,1,2,0.5,0.535976598816732,0.567103636044182,0.551540117430457,0
7,0.05,500,0.6,1,2,0.5,0.551252534284754,0.571570088222976,0.561411311253865,0
7,0.1,500,0.6,1,2,0.5,0.465684533237115,0.535615528106857,0.500650030671986,0
7,0.3,500,0.6,1,2,0.5,0.435814064177933,0.594029280421973,0.514921672299953,0
9,0.01,500,0.6,1,2,0.5,0.521112325037799,0.544559800041624,0.532836062539712,0
9,0.05,500,0.6,1,2,0.5,0.528067940773107,0.527455630112416,0.527761785442761,0
9,0.1,500,0.6,1,2,0.5,0.460551410187999,0.528156639154369,0.494354024671184,0
9,0.3,500,0.6,1,2,0.5,0.42380356611661,0.467951016686795,0.445877291401702,0
3,0.01,500,0.8,1,2,0.5,0.609514178954942,0.639039861467811,0.624277020211377,0
3,0.05,500,0.8,1,2,0.5,0.588950311378708,0.641154396313131,0.615052353845919,0
3,0.1,500,0.8,1,2,0.5,0.544073897108167,0.620858117129211,0.582466007118689,0
3,0.3,500,0.8,1,2,0.5,0.589383027614062,0.626118871616165,0.607750949615113,0
5,0.01,500,0.8,1,2,0.5,0.548971457646267,0.621167080648405,0.585069269147336,0
5,0.05,500,0.8,1,2,0.5,0.554871885039969,0.624862435942271,0.58986716049112,0
5,0.1,500,0.8,1,2,0.5,0.521306963236939,0.629019110390461,0.5751630368137,0
5,0.3,500,0.8,1,2,0.5,0.549098188548479,0.490485649229865,0.519791918889172,0
7,0.01,500,0.8,1,2,0.5,0.523912710968439,0.604126380592539,0.564019545780489,0
7,0.05,500,0.8,1,2,0.5,0.527865540770879,0.610515638069739,0.569190589420309,0
7,0.1,500,0.8,1,2,0.5,0.517257600028209,0.577353499397218,0.547305549712714,0
7,0.3,500,0.8,1,2,0.5,0.556798466945607,0.535482829612712,0.546140648279159,0
9,0.01,500,0.8,1,2,0.5,0.5123657708628,0.581683088689642,0.547024429776221,0
9,0.05,500,0.8,1,2,0.5,0.530613759260827,0.548365026758764,0.539489393009796,0
9,0.1,500,0.8,1,2,0.5,0.452175968697504,0.573523494091323,0.512849731394413,0
9,0.3,500,0.8,1,2,0.5,0.507482776159412,0.560417741608646,0.533950258884029,0
3,0.01,500,1,1,2,0.5,0.522749390648306,0.668028253723286,0.595388822185796,0
3,0.05,500,1,1,2,0.5,0.513507523213784,0.655228734951381,0.584368129082583,0
3,0.1,500,1,1,2,0.5,0.540243238863833,0.644172954707079,0.592208096785456,0
3,0.3,500,1,1,2,0.5,0.549313724814665,0.634422179427799,0.591867952121232,0
5,0.01,500,1,1,2,0.5,0.477655489359735,0.638110182306547,0.557882835833141,0
5,0.05,500,1,1,2,0.5,0.483673013123642,0.639602886351193,0.561637949737418,0
5,0.1,500,1,1,2,0.5,0.493803258505405,0.601629271360218,0.547716264932811,0
5,0.3,500,1,1,2,0.5,0.507164108758111,0.613403436987128,0.56028377287262,0
7,0.01,500,1,1,2,0.5,0.443812098459476,0.596505562572137,0.520158830515807,0
7,0.05,500,1,1,2,0.5,0.474457616667938,0.60145269748709,0.537955157077514,0
7,0.1,500,1,1,2,0.5,0.479805597155798,0.562920788678922,0.52136319291736,0
7,0.3,500,1,1,2,0.5,0.545356056172903,0.516063198144422,0.530709627158662,0
9,0.01,500,1,1,2,0.5,0.433738726795337,0.562989672441189,0.498364199618263,0
9,0.05,500,1,1,2,0.5,0.460571271724978,0.561605427517264,0.511088349621121,0
9,0.1,500,1,1,2,0.5,0.465109870522254,0.578129981259298,0.521619925890776,0
9,0.3,500,1,1,2,0.5,0.525967914036335,0.503881772752246,0.514924843394291,0
3,0.01,500,0.6,0.6,0,1,0.609700043346821,0.643472428172316,0.626586235759568,0
3,0.05,500,0.6,0.6,0,1,0.605675428043077,0.61713240773732,0.611403917890198,0
3,0.1,500,0.6,0.6,0,1,0.596674315162844,0.610079982254247,0.603377148708545,0
3,0.3,500,0.6,0.6,0,1,0.49353336802511,0.448905929337457,0.471219648681283,0
5,0.01,500,0.6,0.6,0,1,0.61376679854327,0.61024170470905,0.61200425162616,0
5,0.05,500,0.6,0.6,0,1,0.597614209402995,0.639805435011463,0.618709822207229,0
5,0.1,500,0.6,0.6,0,1,0.569709001991122,0.560380800013337,0.565044901002229,0
5,0.3,500,0.6,0.6,0,1,0.517973056318422,0.410296313678844,0.464134684998633,0
7,0.01,500,0.6,0.6,0,1,0.598656307365852,0.612065571065935,0.605360939215894,0
7,0.05,500,0.6,0.6,0,1,0.647349246085263,0.589817663191094,0.618583454638179,0
7,0.1,500,0.6,0.6,0,1,0.577463353010364,0.582104848632198,0.579784100821281,0
7,0.3,500,0.6,0.6,0,1,0.51168270385033,0.534693421790332,0.523188062820331,0
9,0.01,500,0.6,0.6,0,1,0.609175154228678,0.595872600584262,0.60252387740647,0
9,0.05,500,0.6,0.6,0,1,0.557007160164735,0.588707347427264,0.572857253795999,0
9,0.1,500,0.6,0.6,0,1,0.55614537759306,0.566160086186368,0.561152731889714,0
9,0.3,500,0.6,0.6,0,1,0.48434879969361,0.209126602863716,0.346737701278663,0
3,0.01,500,0.8,0.6,0,1,0.634294128356728,0.63487424930465,0.634584188830689,0
3,0.05,500,0.8,0.6,0,1,0.642982435205703,0.649347313145366,0.646164874175534,0
3,0.1,500,0.8,0.6,0,1,0.634494850050938,0.616704310970342,0.62559958051064,0
3,0.3,500,0.8,0.6,0,1,0.557178730229354,0.540360113809769,0.548769422019562,0
5,0.01,500,0.8,0.6,0,1,0.634420014419851,0.624323544141082,0.629371779280467,0
5,0.05,500,0.8,0.6,0,1,0.641609888264941,0.627294132972094,0.634452010618518,0
5,0.1,500,0.8,0.6,0,1,0.607837549878281,0.536788619075809,0.572313084477045,0
5,0.3,500,0.8,0.6,0,1,0.603515006911022,0.612404400413889,0.607959703662456,0
7,0.01,500,0.8,0.6,0,1,0.626785542228023,0.599444356141963,0.613114949184993,0
7,0.05,500,0.8,0.6,0,1,0.594868457881597,0.620282305545999,0.607575381713798,0
7,0.1,500,0.8,0.6,0,1,0.564913138915262,0.646488315433599,0.60570072717443,0
7,0.3,500,0.8,0.6,0,1,0.661945905579919,0.509938925777024,0.585942415678471,0
9,0.01,500,0.8,0.6,0,1,0.622948685139729,0.619271691048261,0.621110188093995,0
9,0.05,500,0.8,0.6,0,1,0.637251087273702,0.59955695956406,0.618404023418881,0
9,0.1,500,0.8,0.6,0,1,0.509727863325226,0.578134819553159,0.543931341439193,0
9,0.3,500,0.8,0.6,0,1,0.504425919384288,0.472038757432808,0.488232338408548,0
3,0.01,500,1,0.6,0,1,0.64847376844468,0.635205360356635,0.641839564400657,0
3,0.05,500,1,0.6,0,1,0.64458908622642,0.626681727753078,0.635635406989749,0
3,0.1,500,1,0.6,0,1,0.667370267020588,0.616027984022645,0.641699125521617,0
3,0.3,500,1,0.6,0,1,0.603474320540848,0.516708085817315,0.560091203179081,0
5,0.01,500,1,0.6,0,1,0.635103951652391,0.574147694204489,0.60462582292844,0
5,0.05,500,1,0.6,0,1,0.624249436757316,0.576044903931006,0.600147170344161,0
5,0.1,500,1,0.6,0,1,0.602022509089871,0.645475895483407,0.623749202286639,0
5,0.3,500,1,0.6,0,1,0.664998895303011,0.499792051230843,0.582395473266927,0
7,0.01,500,1,0.6,0,1,0.635924249195428,0.594841619140496,0.615382934167962,0
7,0.05,500,1,0.6,0,1,0.64013896484971,0.599067499177021,0.619603232013366,0
7,0.1,500,1,0.6,0,1,0.567310672161207,0.571221027405289,0.569265849783248,0
7,0.3,500,1,0.6,0,1,0.552494926679917,0.496093741992023,0.52429433433597,0
9,0.01,500,1,0.6,0,1,0.629204526427302,0.596144845709591,0.612674686068446,0
9,0.05,500,1,0.6,0,1,0.6223785814574,0.563993139747896,0.593185860602648,0
9,0.1,500,1,0.6,0,1,0.633353759624644,0.570652269713888,0.602003014669266,0
9,0.3,500,1,0.6,0,1,0.584966032388248,0.54442393882466,0.564694985606454,0
3,0.01,500,0.6,0.8,0,1,0.623199025711903,0.630980697168595,0.627089861440249,0
3,0.05,500,0.6,0.8,0,1,0.592626426248273,0.594028643428273,0.593327534838273,0
3,0.1,500,0.6,0.8,0,1,0.627866859832044,0.638836530426133,0.633351695129089,0
3,0.3,500,0.6,0.8,0,1,0.631364955227315,0.614657897409002,0.623011426318158,0
5,0.01,500,0.6,0.8,0,1,0.634406054996662,0.638186763325987,0.636296409161325,0
5,0.05,500,0.6,0.8,0,1,0.605805340772791,0.643223772657185,0.624514556714988,0
5,0.1,500,0.6,0.8,0,1,0.619944718347784,0.486205503542788,0.553075110945286,0
5,0.3,500,0.6,0.8,0,1,0.575062583093353,0.561655969992425,0.568359276542889,0
7,0.01,500,0.6,0.8,0,1,0.632871602914913,0.625977105227197,0.629424354071055,0
7,0.05,500,0.6,0.8,0,1,0.573698043063083,0.613921159782574,0.593809601422829,0
7,0.1,500,0.6,0.8,0,1,0.563751429635162,0.601837554193983,0.582794491914572,0
7,0.3,500,0.6,0.8,0,1,0.571365155416146,0.6814216356021,0.626393395509123,0
9,0.01,500,0.6,0.8,0,1,0.626605317981371,0.624730878944565,0.625668098462968,0
9,0.05,500,0.6,0.8,0,1,0.622968788090471,0.600695299751827,0.611832043921149,0
9,0.1,500,0.6,0.8,0,1,0.644212645669729,0.665294316725268,0.654753481197498,0
9,0.3,500,0.6,0.8,0,1,0.488044650984095,0.425281020798985,0.45666283589154,0
3,0.01,500,0.8,0.8,0,1,0.648967903116467,0.650656109367963,0.649812006242215,0
3,0.05,500,0.8,0.8,0,1,0.633162591263067,0.640258579233259,0.636710585248163,0
3,0.1,500,0.8,0.8,0,1,0.610868706926634,0.638132425201171,0.624500566063902,0
3,0.3,500,0.8,0.8,0,1,0.590447815240499,0.574598448726596,0.582523131983548,0
5,0.01,500,0.8,0.8,0,1,0.645337889291529,0.62998098776927,0.6376594385304,0
5,0.05,500,0.8,0.8,0,1,0.681071372903195,0.618638859814908,0.649855116359052,0
5,0.1,500,0.8,0.8,0,1,0.601318193114014,0.62979159766503,0.615554895389522,0
5,0.3,500,0.8,0.8,0,1,0.541943654661252,0.577545931023705,0.559744792842479,0
7,0.01,500,0.8,0.8,0,1,0.63717702393176,0.639064467004329,0.638120745468045,0
7,0.05,500,0.8,0.8,0,1,0.621155688737982,0.610299758775999,0.61572772375699,0
7,0.1,500,0.8,0.8,0,1,0.661006376658004,0.62182958805379,0.641417982355897,0
7,0.3,500,0.8,0.8,0,1,0.490842985825513,0.597927017234845,0.544385001530179,0
9,0.01,500,0.8,0.8,0,1,0.633033276933231,0.621107537437354,0.627070407185293,0
9,0.05,500,0.8,0.8,0,1,0.648937722379187,0.614049103131254,0.631493412755221,0
9,0.1,500,0.8,0.8,0,1,0.577337606543845,0.553261516517265,0.565299561530555,0
9,0.3,500,0.8,0.8,0,1,0.547653932908138,0.476497156485604,0.512075544696871,0
3,0.01,500,1,0.8,0,1,0.664109495560757,0.636049387136439,0.650079441348598,0
3,0.05,500,1,0.8,0,1,0.657327196615579,0.6031093645896,0.63021828060259,0
3,0.1,500,1,0.8,0,1,0.655186361952825,0.627775724348355,0.64148104315059,0
3,0.3,500,1,0.8,0,1,0.644952214316583,0.540067846851973,0.592510030584278,0
5,0.01,500,1,0.8,0,1,0.642849586980434,0.569914027645829,0.606381807313132,0
5,0.05,500,1,0.8,0,1,0.63197288486987,0.599658705706589,0.615815795288229,0
5,0.1,500,1,0.8,0,1,0.646396713748721,0.527302647399405,0.586849680574063,0
5,0.3,500,1,0.8,0,1,0.602636260166133,0.620524496053842,0.611580378109987,0
7,0.01,500,1,0.8,0,1,0.629830320427319,0.56491428764197,0.597372304034645,0
7,0.05,500,1,0.8,0,1,0.600500254057404,0.555123799100677,0.577812026579041,0
7,0.1,500,1,0.8,0,1,0.602320143039326,0.569333956298058,0.585827049668692,0
7,0.3,500,1,0.8,0,1,0.604417544318628,0.572944648797685,0.588681096558157,0
9,0.01,500,1,0.8,0,1,0.631845571751891,0.590615732813284,0.611230652282588,0
9,0.05,500,1,0.8,0,1,0.624771059764765,0.570706781686049,0.597738920725407,0
9,0.3,500,1,0.8,0,1,0.62544640101604,0.557809091686868,0.591627746351454,0
3,0.01,500,0.6,1,0,1,0.644195257839655,0.640737791955146,0.6424665248974,0
3,0.05,500,0.6,1,0,1,0.596301220643331,0.622356320451429,0.60932877054738,0
3,0.1,500,0.6,1,0,1,0.546057177687121,0.620184711213667,0.583120944450394,0
3,0.3,500,0.6,1,0,1,0.550520441592224,0.410636490143036,0.48057846586763,0
5,0.01,500,0.6,1,0,1,0.636002112768417,0.631953239140564,0.633977675954491,0
5,0.05,500,0.6,1,0,1,0.641585284570129,0.656556627193466,0.649070955881797,0
5,0.1,500,0.6,1,0,1,0.668598559613479,0.630819245684447,0.649708902648963,0
5,0.3,500,0.6,1,0,1,0.461653884741328,0.475038447361309,0.468346166051318,0
7,0.01,500,0.6,1,0,1,0.611576537277871,0.634364638196454,0.622970587737163,0
7,0.05,500,0.6,1,0,1,0.609937118265231,0.647046746652916,0.628491932459074,0
7,0.1,500,0.6,1,0,1,0.568495005426009,0.570228362943527,0.569361684184768,0
7,0.3,500,0.6,1,0,1,0.499722997462138,0.639562369572284,0.569642683517211,0
9,0.01,500,0.6,1,0,1,0.616874755651347,0.625668495278569,0.621271625464958,0
9,0.05,500,0.6,1,0,1,0.588846853351978,0.612573047163421,0.600709950257699,0
9,0.1,500,0.6,1,0,1,0.577077422785337,0.570682153022622,0.573879787903979,0
9,0.3,500,0.6,1,0,1,0.564951226770009,0.603068840086289,0.584010033428149,0
3,0.01,500,0.8,1,0,1,0.649546937509812,0.642880907633667,0.646213922571739,0
3,0.05,500,0.8,1,0,1,0.644217083081435,0.640281780358984,0.642249431720209,0
3,0.1,500,0.8,1,0,1,0.633647054132001,0.628171866974179,0.63090946055309,0
3,0.3,500,0.8,1,0,1,0.610821707751831,0.64506727325518,0.627944490503506,0
5,0.01,500,0.8,1,0,1,0.66766510102406,0.634236524197953,0.650950812611007,0
5,0.05,500,0.8,1,0,1,0.634485165548661,0.619132942630895,0.626809054089778,0
5,0.1,500,0.8,1,0,1,0.622723482774444,0.611909642019848,0.617316562397146,0
5,0.3,500,0.8,1,0,1,0.566788693470635,0.502995835351255,0.534892264410945,0
7,0.01,500,0.8,1,0,1,0.635088940997858,0.637349667338779,0.636219304168319,0
7,0.05,500,0.8,1,0,1,0.60979966247148,0.580000959558075,0.594900311014777,0
7,0.1,500,0.8,1,0,1,0.646930004601341,0.645077426377511,0.646003715489426,0
7,0.3,500,0.8,1,0,1,0.587476670746278,0.55437635878795,0.570926514767114,0
9,0.01,500,0.8,1,0,1,0.641462214189068,0.622223027842501,0.631842621015785,0
9,0.05,500,0.8,1,0,1,0.5969108304513,0.599590201140332,0.598250515795816,0
9,0.1,500,0.8,1,0,1,0.629221777295725,0.574149198377942,0.601685487836833,0
9,0.3,500,0.8,1,0,1,0.632981269577727,0.610121149186952,0.62155120938234,0
3,0.01,500,1,1,0,1,0.664638943251998,0.647497269544208,0.656068106398103,0
3,0.05,500,1,1,0,1,0.649879053843559,0.617481062557941,0.63368005820075,0
3,0.1,500,1,1,0,1,0.674766687473585,0.616512425907668,0.645639556690627,0
3,0.3,500,1,1,0,1,0.657982715478218,0.626637143058169,0.642309929268194,0
5,0.01,500,1,1,0,1,0.644378694878056,0.57086838555657,0.607623540217313,0
5,0.05,500,1,1,0,1,0.647844936128852,0.565059400322353,0.606452168225602,0
5,0.1,500,1,1,0,1,0.655964407342921,0.531508749147443,0.593736578245182,0
5,0.3,500,1,1,0,1,0.665259271811789,0.496745314782535,0.581002293297162,0
7,0.01,500,1,1,0,1,0.600826966819429,0.543534528762677,0.572180747791053,0
7,0.05,500,1,1,0,1,0.602723565654847,0.536535422804065,0.569629494229456,0
7,0.1,500,1,1,0,1,0.61152067145169,0.553362969107018,0.582441820279354,0
7,0.3,500,1,1,0,1,0.624282638394318,0.562090223838459,0.593186431116389,0
9,0.01,500,1,1,0,1,0.604556074582195,0.546325402573669,0.575440738577932,0
9,0.05,500,1,1,0,1,0.612701202315252,0.5540662318481,0.583383717081676,0
9,0.1,500,1,1,0,1,0.614516076746812,0.557912693861569,0.58621438530419,0
9,0.3,500,1,1,0,1,0.595270677278153,0.540485042662924,0.567877859970539,0
3,0.01,500,0.6,0.6,0.5,1,0.5989099774846,0.59457959531435,0.596744786399475,0
3,0.05,500,0.6,0.6,0.5,1,0.559543884144404,0.52202169287092,0.540782788507662,0
3,0.1,500,0.6,0.6,0.5,1,0.582550861781658,0.568123485064678,0.575337173423168,0
3,0.3,500,0.6,0.6,0.5,1,0.416232244949063,0.563719337952894,0.489975791450978,0
5,0.01,500,0.6,0.6,0.5,1,0.586607305134569,0.586401557373467,0.586504431254018,0
5,0.05,500,0.6,0.6,0.5,1,0.576002574857845,0.626542593812272,0.601272584335058,0
5,0.1,500,0.6,0.6,0.5,1,0.533358877567529,0.585153020547945,0.559255949057737,0
